,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
25647,2001-06-10,Jamaica,Cuba,4.0,1.0,Friendly,Kingston,Jamaica,False
25648,2001-06-10,Japan,France,0.0,1.0,Confederations Cup,Yokohama,Japan,False
25649,2001-06-10,Kenya,Egypt,1.0,1.0,Friendly,Nairobi,Kenya,False
25650,2001-06-10,Panama,Trinidad and Tobago,0.0,0.0,Friendly,La Chorrera,Panama,False
25651,2001-06-10,Sierra Leone,Gambia,1.0,1.0,Friendly,Freetown,Sierra Leone,False
25652,2001-06-11,Cook Islands,Tahiti,0.0,6.0,FIFA World Cup qualification,North Shore,New Zealand,True
25653,2001-06-11,New Zealand,Solomon Islands,5.0,1.0,FIFA World Cup qualification,North Shore,New Zealand,False
25654,2001-06-13,New Zealand,Vanuatu,7.0,0.0,FIFA World Cup qualification,North Shore,New Zealand,False
25655,2001-06-13,Tahiti,Solomon Islands,2.0,0.0,FIFA World Cup qualification,North Shore,New Zealand,True
25656,2001-06-16,Jamaica,United States,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False
25657,2001-06-16,Madagascar,Zambia,0.0,1.0,African Cup of Nations qualification,Antananarivo,Madagascar,False
25658,2001-06-16,Mauritius,Liberia,0.0,2.0,African Cup of Nations qualification,Belle Vue Harel,Mauritius,False
25659,2001-06-16,Mexico,Costa Rica,1.0,2.0,FIFA World Cup qualification,Mexico City,Mexico,False
25660,2001-06-16,Morocco,Gabon,0.0,1.0,African Cup of Nations qualification,Fez,Morocco,False
25661,2001-06-16,Namibia,Nigeria,0.0,2.0,African Cup of Nations qualification,Windhoek,Namibia,False
25662,2001-06-16,Trinidad and Tobago,Honduras,2.0,4.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
25663,2001-06-17,Angola,Burundi,2.0,1.0,African Cup of Nations qualification,Cabinda,Angola,False
25664,2001-06-17,Burkina Faso,Algeria,1.0,0.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False
25665,2001-06-17,DR Congo,Zimbabwe,2.0,1.0,African Cup of Nations qualification,Kinshasa,DR Congo,False
25666,2001-06-17,Ghana,Lesotho,3.0,1.0,African Cup of Nations qualification,Kumasi,Ghana,False
25667,2001-06-17,Ivory Coast,Egypt,2.0,2.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False
25668,2001-06-17,South Africa,Congo,0.0,0.0,African Cup of Nations qualification,Durban,South Africa,False
25669,2001-06-17,Sudan,Libya,1.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,False
25670,2001-06-17,Togo,Senegal,1.0,0.0,African Cup of Nations qualification,Lomé,Togo,False
25671,2001-06-17,Tunisia,Kenya,4.0,1.0,African Cup of Nations qualification,Tunis,Tunisia,False
25672,2001-06-20,Costa Rica,Jamaica,2.0,1.0,FIFA World Cup qualification,Alajuela,Costa Rica,False
25673,2001-06-20,Honduras,Mexico,3.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False
25674,2001-06-20,New Zealand,Australia,0.0,2.0,FIFA World Cup qualification,Wellington,New Zealand,False
25675,2001-06-20,United States,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,Foxborough,United States,False
25676,2001-06-21,Slovakia,Bosnia and Herzegovina,0.0,1.0,Merdeka Tournament,Shah Alam,Malaysia,True
25677,2001-06-21,Malaysia,Bahrain,2.0,4.0,Merdeka Tournament,Shah Alam,Malaysia,False
25678,2001-06-23,Malaysia,Slovakia,0.0,2.0,Merdeka Tournament,Shah Alam,Malaysia,False
25679,2001-06-23,Bahrain,Bosnia and Herzegovina,0.0,1.0,Merdeka Tournament,Shah Alam,Malaysia,True
25680,2001-06-23,Bermuda,Trinidad and Tobago,0.0,5.0,Friendly,Hamilton,Bermuda,False
25681,2001-06-24,Australia,New Zealand,4.0,1.0,FIFA World Cup qualification,Sydney,Australia,False
25682,2001-06-24,Belize,Cuba,3.0,2.0,Friendly,Belize City,Belize,False
25683,2001-06-24,Lesotho,Zambia,1.0,2.0,COSAFA Cup,Maseru,Lesotho,False
25684,2001-06-25,Bahrain,Slovakia,2.0,0.0,Merdeka Tournament,Shah Alam,Malaysia,True
25685,2001-06-25,Malaysia,Bosnia and Herzegovina,2.0,2.0,Merdeka Tournament,Shah Alam,Malaysia,False
25686,2001-06-26,India,Uzbekistan,1.0,2.0,Merdeka Tournament,Shah Alam,Malaysia,True
25687,2001-06-28,Bahrain,Uzbekistan,0.0,2.0,Merdeka Tournament,Shah Alam,Malaysia,True
25688,2001-06-28,Paraguay,Serbia,2.0,0.0,Kirin Cup,Tokyo,Japan,True
25689,2001-06-29,Libya,Angola,1.0,1.0,FIFA World Cup qualification,Tripoli,Libya,False
25690,2001-06-30,Bosnia and Herzegovina,Uzbekistan,1.0,2.0,Merdeka Tournament,Shah Alam,Malaysia,True
25691,2001-06-30,Greenland,Tibet,4.0,1.0,Friendly,Copenhagen,Denmark,True
25692,2001-06-30,Morocco,Egypt,1.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False
25693,2001-06-30,Namibia,Algeria,0.0,4.0,FIFA World Cup qualification,Windhoek,Namibia,False
25694,2001-06-30,Trinidad and Tobago,Jamaica,1.0,2.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
25695,2001-07-01,Burkina Faso,South Africa,1.0,1.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False
25696,2001-07-01,Cameroon,Togo,2.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False
25697,2001-07-01,Honduras,Costa Rica,2.0,3.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
25698,2001-07-01,Ivory Coast,Madagascar,6.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False
25699,2001-07-01,Japan,Paraguay,2.0,0.0,Kirin Cup,Sapporo,Japan,False
25700,2001-07-01,Liberia,Ghana,1.0,2.0,FIFA World Cup qualification,Paynesville,Liberia,False
25701,2001-07-01,Malawi,Eswatini,2.0,2.0,Friendly,Lilongwe,Malawi,False
25702,2001-07-01,Mexico,United States,1.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False
25703,2001-07-01,Sudan,Nigeria,0.0,4.0,FIFA World Cup qualification,Omdurman,Sudan,False
25704,2001-07-01,Tunisia,Congo,6.0,0.0,FIFA World Cup qualification,Tunis,Tunisia,False
25705,2001-07-01,Uruguay,Brazil,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False
25706,2001-07-02,El Salvador,Ecuador,0.0,1.0,Friendly,East Rutherford,United States,True
25707,2001-07-03,Latvia,Estonia,3.0,1.0,Baltic Cup,Riga,Latvia,False
25708,2001-07-04,Estonia,Lithuania,2.0,5.0,Baltic Cup,Riga,Latvia,True
25709,2001-07-04,Japan,Serbia,1.0,0.0,Kirin Cup,Ōita,Japan,False
25710,2001-07-05,Latvia,Lithuania,4.0,1.0,Baltic Cup,Riga,Latvia,False
25711,2001-07-07,Honduras,Ecuador,1.0,1.0,Friendly,Miami,United States,True
25712,2001-07-08,Zimbabwe,Eswatini,2.0,1.0,COSAFA Cup,Harare,Zimbabwe,False
25713,2001-07-08,Ynys Môn,Saare County,4.0,1.0,Island Games,Castletown,Isle of Man,True
25714,2001-07-08,Jersey,Orkney,12.0,0.0,Island Games,Douglas,Isle of Man,True
25715,2001-07-08,Isle of Wight,Greenland,0.0,0.0,Island Games,Peel,Isle of Man,True
25716,2001-07-08,Isle of Man,Falkland Islands,9.0,0.0,Island Games,Douglas,Isle of Man,False
25717,2001-07-09,Saare County,Shetland,2.0,3.0,Island Games,Port Erin,Isle of Man,True
25718,2001-07-09,Orkney,Gibraltar,0.0,2.0,Island Games,Douglas,Isle of Man,True
25719,2001-07-09,Greenland,Rhodes,0.0,2.0,Island Games,Ramsey,Isle of Man,True
25720,2001-07-09,Guernsey,Falkland Islands,3.0,0.0,Island Games,Douglas,Isle of Man,True
25721,2001-07-10,Singapore,Saudi Arabia,0.0,3.0,Friendly,Singapore,Singapore,False
25722,2001-07-10,Ynys Môn,Shetland,1.0,1.0,Island Games,Douglas,Isle of Man,True
25723,2001-07-10,Jersey,Gibraltar,2.0,1.0,Island Games,Douglas,Isle of Man,True
25724,2001-07-10,Rhodes,Isle of Wight,1.0,4.0,Island Games,Douglas,Isle of Man,True
25725,2001-07-10,Isle of Man,Guernsey,2.0,3.0,Island Games,Douglas,Isle of Man,False
25726,2001-07-11,Colombia,Venezuela,2.0,0.0,Copa América,Barranquilla,Colombia,False
25727,2001-07-11,Ecuador,Chile,1.0,4.0,Copa América,Barranquilla,Colombia,True
25728,2001-07-12,Brazil,Mexico,0.0,1.0,Copa América,Cali,Colombia,True
25729,2001-07-12,Peru,Paraguay,3.0,3.0,Copa América,Cali,Colombia,True
25730,2001-07-12,Saare County,Orkney,2.0,1.0,Island Games,Douglas,Isle of Man,True
25731,2001-07-12,Greenland,Falkland Islands,4.0,0.0,Island Games,Braddan,Isle of Man,True
25732,2001-07-12,Isle of Man,Rhodes,1.0,3.0,Island Games,Ramsey,Isle of Man,False
25733,2001-07-12,Gibraltar,Shetland,2.0,0.0,Island Games,Peel,Isle of Man,True
25734,2001-07-12,Isle of Wight,Guernsey,2.0,3.0,Island Games,Port Erin,Isle of Man,True
25735,2001-07-12,Ynys Môn,Jersey,2.0,2.0,Island Games,Castletown,Isle of Man,True
25736,2001-07-13,Bolivia,Uruguay,0.0,1.0,Copa América,Medellín,Colombia,True
25737,2001-07-13,Egypt,Namibia,8.0,2.0,FIFA World Cup qualification,Alexandria,Egypt,False
25738,2001-07-13,Honduras,Costa Rica,0.0,1.0,Copa América,Medellín,Colombia,True
25739,2001-07-13,Orkney,Falkland Islands,1.0,4.0,Island Games,Peel,Isle of Man,True
25740,2001-07-13,Greenland,Saare County,2.0,0.0,Island Games,Ramsey,Isle of Man,True
25741,2001-07-13,Isle of Man,Shetland,2.0,2.0,Island Games,Castletown,Isle of Man,False
25742,2001-07-13,Gibraltar,Rhodes,2.0,0.0,Island Games,Douglas,Isle of Man,True
25743,2001-07-13,Isle of Wight,Jersey,0.0,2.0,Island Games,Douglas,Isle of Man,True
25744,2001-07-13,Guernsey,Ynys Môn,0.0,0.0,Island Games,Douglas,Isle of Man,True
25745,2001-07-14,Chile,Venezuela,1.0,0.0,Copa América,Barranquilla,Colombia,True
25746,2001-07-14,Colombia,Ecuador,1.0,0.0,Copa América,Barranquilla,Colombia,False
25747,2001-07-14,Monaco,Tibet,2.0,1.0,Friendly,Freiburg,Germany,True
25748,2001-07-14,Senegal,Morocco,1.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False
25749,2001-07-14,Sierra Leone,Liberia,0.0,1.0,FIFA World Cup qualification,Freetown,Sierra Leone,False
25750,2001-07-14,South Africa,Malawi,2.0,0.0,FIFA World Cup qualification,Durban,South Africa,False
25751,2001-07-14,Zambia,Cameroon,2.0,2.0,FIFA World Cup qualification,Lusaka,Zambia,False
25752,2001-07-15,Brazil,Peru,2.0,0.0,Copa América,Cali,Colombia,True
25753,2001-07-15,Congo,Ivory Coast,1.0,1.0,FIFA World Cup qualification,Pointe-Noire,Congo,False
25754,2001-07-15,DR Congo,Tunisia,0.0,3.0,FIFA World Cup qualification,Kinshasa,DR Congo,False
25755,2001-07-15,Ghana,Sudan,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,False
25756,2001-07-15,Paraguay,Mexico,0.0,0.0,Copa América,Cali,Colombia,True
25757,2001-07-15,Togo,Libya,2.0,0.0,FIFA World Cup qualification,Lomé,Togo,False
25758,2001-07-15,Zimbabwe,Burkina Faso,1.0,0.0,FIFA World Cup qualification,Harare,Zimbabwe,False
25759,2001-07-16,Honduras,Bolivia,2.0,0.0,Copa América,Medellín,Colombia,True
25760,2001-07-16,Uruguay,Costa Rica,1.0,1.0,Copa América,Medellín,Colombia,True
25761,2001-07-17,Colombia,Chile,2.0,0.0,Copa América,Barranquilla,Colombia,False
25762,2001-07-17,Ecuador,Venezuela,4.0,0.0,Copa América,Barranquilla,Colombia,True
25763,2001-07-18,Brazil,Paraguay,3.0,1.0,Copa América,Cali,Colombia,True
25764,2001-07-18,Peru,Mexico,1.0,0.0,Copa América,Cali,Colombia,True
25765,2001-07-19,Bolivia,Costa Rica,0.0,4.0,Copa América,Medellín,Colombia,True
25766,2001-07-19,Honduras,Uruguay,1.0,0.0,Copa América,Medellín,Colombia,True
25767,2001-07-19,Malaysia,Saudi Arabia,0.0,4.0,Friendly,Kuala Lumpur,Malaysia,False
25768,2001-07-20,Cuba,Jamaica,0.0,0.0,Friendly,Havana,Cuba,False
25769,2001-07-21,Algeria,Egypt,1.0,1.0,FIFA World Cup qualification,Annaba,Algeria,False
25770,2001-07-21,Malawi,South Africa,1.0,0.0,COSAFA Cup,Blantyre,Malawi,False
25771,2001-07-21,Namibia,Senegal,0.0,5.0,FIFA World Cup qualification,Windhoek,Namibia,False
25772,2001-07-22,Bosnia and Herzegovina,Iran,2.0,2.0,Friendly,Bihać,Bosnia and Herzegovina,False
25773,2001-07-22,Chile,Mexico,0.0,2.0,Copa América,Pereira,Colombia,True
25774,2001-07-22,Uruguay,Costa Rica,2.0,1.0,Copa América,Armenia,Colombia,True
25775,2001-07-23,Brazil,Honduras,0.0,2.0,Copa América,Manizales,Colombia,True
25776,2001-07-23,Colombia,Peru,3.0,0.0,Copa América,Armenia,Colombia,False
25777,2001-07-23,Saudi Arabia,North Korea,1.0,0.0,Friendly,Kuala Lumpur,Malaysia,True
25778,2001-07-24,North Macedonia,Qatar,0.0,1.0,Friendly,Évreux,France,True
25779,2001-07-25,Mexico,Uruguay,2.0,1.0,Copa América,Pereira,Colombia,True
25780,2001-07-26,Colombia,Honduras,2.0,0.0,Copa América,Manizales,Colombia,False
25781,2001-07-27,Jamaica,Martinique,0.0,0.0,SKN Football Festival,Basseterre,Saint Kitts and Nevis,True
25782,2001-07-27,Libya,Zambia,2.0,4.0,FIFA World Cup qualification,Tripoli,Libya,False
25783,2001-07-28,Malawi,Zimbabwe,0.0,1.0,FIFA World Cup qualification,Blantyre,Malawi,False
25784,2001-07-28,Saint Kitts and Nevis,Martinique,4.0,2.0,SKN Football Festival,Basseterre,Saint Kitts and Nevis,False
25785,2001-07-29,Uruguay,Honduras,2.0,2.0,Copa América,Bogotá,Colombia,True
25786,2001-07-29,Angola,Togo,1.0,1.0,FIFA World Cup qualification,Luanda,Angola,False
25787,2001-07-29,Colombia,Mexico,1.0,0.0,Copa América,Bogotá,Colombia,False
25788,2001-07-29,Ivory Coast,DR Congo,1.0,2.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False
25789,2001-07-29,Madagascar,Congo,1.0,0.0,FIFA World Cup qualification,Antananarivo,Madagascar,False
25790,2001-07-29,Nigeria,Ghana,3.0,0.0,FIFA World Cup qualification,Port Harcourt,Nigeria,False
25791,2001-07-29,Oman,Iraq,1.0,0.0,Friendly,Muscat,Oman,False
25792,2001-07-29,Panama,Cuba,0.0,0.0,Gold Cup qualification,Panama City,Panama,False
25793,2001-07-29,Sudan,Sierra Leone,3.0,0.0,FIFA World Cup qualification,Omdurman,Sudan,False
25794,2001-07-30,Saint Kitts and Nevis,Jamaica,0.0,0.0,SKN Football Festival,Basseterre,Saint Kitts and Nevis,False
25795,2001-08-01,Grenada,Jamaica,2.0,0.0,Friendly,St. George's,Grenada,False
25796,2001-08-01,Qatar,Iran,2.0,1.0,Friendly,Doha,Qatar,False
25797,2001-08-01,Saudi Arabia,North Macedonia,1.0,1.0,Friendly,Riyadh,Saudi Arabia,False
25798,2001-08-02,United Arab Emirates,Iraq,2.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,False
25799,2001-08-03,China PR,North Korea,2.0,2.0,Friendly,Shanghai,China PR,False
25800,2001-08-03,Kuwait,Trinidad and Tobago,1.0,1.0,Friendly,Shanghai,China PR,True
25801,2001-08-04,Colombia,Liberia,2.0,1.0,Friendly,East Rutherford,United States,True
25802,2001-08-05,China PR,Trinidad and Tobago,3.0,0.0,Friendly,Shanghai,China PR,False
25803,2001-08-05,Cuba,Panama,1.0,0.0,Gold Cup qualification,Havana,Cuba,False
25804,2001-08-05,Kuwait,North Korea,1.0,1.0,Friendly,Shanghai,China PR,True
25805,2001-08-05,Saudi Arabia,Qatar,1.0,2.0,Friendly,Riyadh,Saudi Arabia,False
25806,2001-08-08,Iran,Oman,5.0,2.0,Friendly,Tehran,Iran,False
25807,2001-08-08,United Arab Emirates,Saudi Arabia,0.0,1.0,Friendly,Doha,Qatar,True
25808,2001-08-09,Brazil,Panama,5.0,0.0,Friendly,Curitiba,Brazil,False
25809,2001-08-10,Iran,Bosnia and Herzegovina,4.0,0.0,Friendly,Tehran,Iran,False
25810,2001-08-10,Qatar,Bahrain,1.0,1.0,Friendly,Doha,Qatar,False
25811,2001-08-13,Singapore,Thailand,0.0,5.0,Friendly,Singapore,Singapore,False
25812,2001-08-14,Chile,Bolivia,2.0,2.0,FIFA World Cup qualification,Santiago,Chile,False
25813,2001-08-14,Venezuela,Uruguay,2.0,0.0,FIFA World Cup qualification,Maracaibo,Venezuela,False
25814,2001-08-15,Austria,Switzerland,1.0,2.0,Friendly,Vienna,Austria,False
25815,2001-08-15,Bosnia and Herzegovina,Malta,2.0,0.0,Friendly,Sarajevo,Bosnia and Herzegovina,False
25816,2001-08-15,Brazil,Paraguay,2.0,0.0,FIFA World Cup qualification,Porto Alegre,Brazil,False
25817,2001-08-15,Bulgaria,North Macedonia,1.0,0.0,Friendly,Sofia,Bulgaria,False
25818,2001-08-15,Czech Republic,South Korea,5.0,0.0,Friendly,Drnovice,Czech Republic,False
25819,2001-08-15,Ecuador,Argentina,0.0,2.0,FIFA World Cup qualification,Quito,Ecuador,False
25820,2001-08-15,England,Netherlands,0.0,2.0,Friendly,London,England,False
25821,2001-08-15,Estonia,Cyprus,2.0,2.0,FIFA World Cup qualification,Tallinn,Estonia,False
25822,2001-08-15,Finland,Belgium,4.0,1.0,Friendly,Helsinki,Finland,False
25823,2001-08-15,France,Denmark,1.0,0.0,Friendly,Nantes,France,False
25824,2001-08-15,Hungary,Germany,2.0,5.0,Friendly,Budapest,Hungary,False
25825,2001-08-15,Iceland,Poland,1.0,1.0,Friendly,Reykjavík,Iceland,False
25826,2001-08-15,Republic of Ireland,Croatia,2.0,2.0,Friendly,Dublin,Republic of Ireland,False
25827,2001-08-15,Japan,Australia,3.0,0.0,Friendly,Fukuroi,Japan,False
25828,2001-08-15,Latvia,Ukraine,0.0,1.0,Friendly,Riga,Latvia,False
25829,2001-08-15,Lithuania,Israel,2.0,3.0,Friendly,Kaunas,Lithuania,False
25830,2001-08-15,Luxembourg,Georgia,0.0,3.0,Friendly,Mondercange,Luxembourg,False
25831,2001-08-15,Norway,Turkey,1.0,1.0,Friendly,Oslo,Norway,False
25832,2001-08-15,Portugal,Moldova,3.0,0.0,Friendly,Faro,Portugal,False
25833,2001-08-15,Russia,Greece,0.0,0.0,Friendly,Moscow,Russia,False
25834,2001-08-15,Serbia,Faroe Islands,2.0,0.0,FIFA World Cup qualification,Belgrade,Yugoslavia,True
25835,2001-08-15,Slovakia,Iran,3.0,4.0,Friendly,Bratislava,Slovakia,False
25836,2001-08-15,Slovenia,Romania,2.0,2.0,Friendly,Ljubljana,Slovenia,False
25837,2001-08-15,Sweden,South Africa,3.0,0.0,Friendly,Solna,Sweden,False
25838,2001-08-16,Colombia,Peru,0.0,1.0,FIFA World Cup qualification,Bogotá,Colombia,False
25839,2001-08-16,Qatar,Oman,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,False
25840,2001-08-17,Iraq,Thailand,4.0,0.0,FIFA World Cup qualification,Baghdad,Iraq,False
25841,2001-08-17,Saudi Arabia,Bahrain,1.0,1.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False
25842,2001-08-17,United Arab Emirates,Uzbekistan,4.0,1.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
25843,2001-08-18,Zambia,Angola,1.0,1.0,COSAFA Cup,Lusaka,Zambia,False
25844,2001-08-23,Bahrain,Iraq,2.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False
25845,2001-08-23,Mexico,Liberia,5.0,4.0,Friendly,Veracruz,Mexico,False
25846,2001-08-24,Iran,Saudi Arabia,2.0,0.0,FIFA World Cup qualification,Tehran,Iran,False
25847,2001-08-25,China PR,United Arab Emirates,3.0,0.0,FIFA World Cup qualification,Shenyang,China PR,False
25848,2001-08-25,Malawi,Zimbabwe,0.0,2.0,COSAFA Cup,Blantyre,Malawi,False
25849,2001-08-26,Uzbekistan,Qatar,2.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
25850,2001-08-31,Oman,China PR,0.0,2.0,FIFA World Cup qualification,Muscat,Oman,False
25851,2001-08-31,Saudi Arabia,Iraq,1.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,True
25852,2001-08-31,United Arab Emirates,Qatar,0.0,2.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
25853,2001-09-01,Albania,Finland,0.0,2.0,FIFA World Cup qualification,Tirana,Albania,False
25854,2001-09-01,Andorra,Portugal,1.0,7.0,FIFA World Cup qualification,Lleida,Spain,True
25855,2001-09-01,Belarus,Ukraine,0.0,2.0,FIFA World Cup qualification,Minsk,Belarus,False
25856,2001-09-01,Bosnia and Herzegovina,Israel,0.0,0.0,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False
25857,2001-09-01,Chile,France,2.0,1.0,Friendly,Santiago,Chile,False
25858,2001-09-01,Denmark,Northern Ireland,1.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False
25859,2001-09-01,Faroe Islands,Luxembourg,1.0,0.0,FIFA World Cup qualification,Toftir,Faroe Islands,False
25860,2001-09-01,Georgia,Hungary,3.0,1.0,FIFA World Cup qualification,Tbilisi,Georgia,False
25861,2001-09-01,Germany,England,1.0,5.0,FIFA World Cup qualification,Munich,Germany,False
25862,2001-09-01,Iceland,Czech Republic,3.0,1.0,FIFA World Cup qualification,Reykjavík,Iceland,False
25863,2001-09-01,Republic of Ireland,Netherlands,1.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False
25864,2001-09-01,Lithuania,Italy,0.0,0.0,FIFA World Cup qualification,Kaunas,Lithuania,False
25865,2001-09-01,North Macedonia,Sweden,1.0,2.0,FIFA World Cup qualification,Skopje,North Macedonia,False
25866,2001-09-01,Malta,Bulgaria,0.0,2.0,FIFA World Cup qualification,Attard,Malta,False
25867,2001-09-01,Moldova,Azerbaijan,2.0,0.0,FIFA World Cup qualification,Chișinău,Moldova,False
25868,2001-09-01,Poland,Norway,3.0,0.0,FIFA World Cup qualification,Chorzów,Poland,False
25869,2001-09-01,Scotland,Croatia,0.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False
25870,2001-09-01,Slovakia,Turkey,0.0,1.0,FIFA World Cup qualification,Bratislava,Slovakia,False
25871,2001-09-01,Slovenia,Russia,2.0,1.0,FIFA World Cup qualification,Ljubljana,Slovenia,False
25872,2001-09-01,Spain,Austria,4.0,0.0,FIFA World Cup qualification,Valencia,Spain,False
25873,2001-09-01,Switzerland,Serbia,1.0,2.0,FIFA World Cup qualification,Basel,Switzerland,False
25874,2001-09-01,Thailand,Iran,0.0,0.0,FIFA World Cup qualification,Bangkok,Thailand,False
25875,2001-09-01,Trinidad and Tobago,Costa Rica,0.0,2.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
25876,2001-09-01,United States,Honduras,2.0,3.0,FIFA World Cup qualification,Washington,United States,False
25877,2001-09-01,Wales,Armenia,0.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False
25878,2001-09-02,Jamaica,Mexico,1.0,2.0,FIFA World Cup qualification,Kingston,Jamaica,False
25879,2001-09-04,Chile,Venezuela,0.0,2.0,FIFA World Cup qualification,Santiago,Chile,False
25880,2001-09-04,Peru,Uruguay,0.0,2.0,FIFA World Cup qualification,Lima,Peru,False
25881,2001-09-05,Argentina,Brazil,2.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
25882,2001-09-05,Austria,Bosnia and Herzegovina,2.0,0.0,FIFA World Cup qualification,Vienna,Austria,False
25883,2001-09-05,Azerbaijan,North Macedonia,1.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,False
25884,2001-09-05,Belarus,Poland,4.0,1.0,FIFA World Cup qualification,Minsk,Belarus,False
25885,2001-09-05,Belgium,Scotland,2.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False
25886,2001-09-05,Bulgaria,Denmark,0.0,2.0,FIFA World Cup qualification,Sofia,Bulgaria,False
25887,2001-09-05,Colombia,Ecuador,0.0,0.0,FIFA World Cup qualification,Bogotá,Colombia,False
25888,2001-09-05,Costa Rica,United States,2.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False
25889,2001-09-05,Cyprus,Portugal,1.0,3.0,FIFA World Cup qualification,Larnaca,Cyprus,False
25890,2001-09-05,Czech Republic,Malta,3.0,2.0,FIFA World Cup qualification,Teplice,Czech Republic,False
25891,2001-09-05,England,Albania,2.0,0.0,FIFA World Cup qualification,Newcastle,England,False
25892,2001-09-05,Faroe Islands,Russia,0.0,3.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False
25893,2001-09-05,Finland,Greece,5.0,1.0,FIFA World Cup qualification,Helsinki,Finland,False
25894,2001-09-05,Georgia,Lithuania,2.0,0.0,FIFA World Cup qualification,Tbilisi,Georgia,False
25895,2001-09-05,Honduras,Jamaica,1.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
25896,2001-09-05,Hungary,Romania,0.0,2.0,FIFA World Cup qualification,Budapest,Hungary,False
25897,2001-09-05,Italy,Morocco,1.0,0.0,Friendly,Piacenza,Italy,False
25898,2001-09-05,Liechtenstein,Spain,0.0,2.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False
25899,2001-09-05,Luxembourg,Switzerland,0.0,3.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False
25900,2001-09-05,Mexico,Trinidad and Tobago,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False
25901,2001-09-05,Netherlands,Estonia,5.0,0.0,FIFA World Cup qualification,Eindhoven,Netherlands,False
25902,2001-09-05,Northern Ireland,Iceland,3.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False
25903,2001-09-05,Norway,Wales,3.0,2.0,FIFA World Cup qualification,Oslo,Norway,False
25904,2001-09-05,Paraguay,Bolivia,5.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False
25905,2001-09-05,San Marino,Croatia,0.0,4.0,FIFA World Cup qualification,Serravalle,San Marino,False
25906,2001-09-05,Serbia,Slovenia,1.0,1.0,FIFA World Cup qualification,Belgrade,Yugoslavia,True
25907,2001-09-05,Slovakia,Moldova,4.0,2.0,FIFA World Cup qualification,Trenčín,Slovakia,False
25908,2001-09-05,Turkey,Sweden,1.0,2.0,FIFA World Cup qualification,Istanbul,Turkey,False
25909,2001-09-05,Ukraine,Armenia,3.0,0.0,FIFA World Cup qualification,Lviv,Ukraine,False
25910,2001-09-06,Bahrain,Thailand,1.0,1.0,FIFA World Cup qualification,Riffa,Bahrain,False
25911,2001-09-07,Iraq,Iran,1.0,2.0,FIFA World Cup qualification,Baghdad,Iraq,False
25912,2001-09-07,Qatar,China PR,1.0,1.0,FIFA World Cup qualification,Doha,Qatar,False
25913,2001-09-07,Saudi Arabia,United Arab Emirates,0.0,2.0,Friendly,Dammam,Saudi Arabia,False
25914,2001-09-08,Uzbekistan,Oman,5.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
25915,2001-09-13,South Korea,Nigeria,2.0,2.0,Friendly,Daejeon,South Korea,False
